ID,성별,연령,거주지역,구매시각,구매지역,상품분류,구매수량,구매금액
U699875972,여성,59,서울 송파구,24일-8월-2021년 14시,서울 송파구,식품-축산물,1개,9000.0
U969208993,여성,57,서울 강남구,14일-8월-2021년 12시,서울 강남구,식품-건강식품,1개,53000.0
U545854597,여성,59,경기 과천시,22일-4월-2021년 15시,경기 안양시,의류잡화-여성용의류-고급의류,1개,27000.0
U378860221,여성,65,경기 고양시,19일-9월-2021년 17시,경기 고양시,식품-음료,2개,16000.0
U874706763,여성,55,부산 해운대구,13일-10월-2021년 13시,부산 해운대구,,1개,
U987538741,여성,67,경기 성남시,27일-9월-2021년 15시,경기 성남시,,-1개,-35000.0
U889055527,여성,60,경기 수원시,28일-9월-2021년 12시,경기 이천시,의류잡화-구두,-1개,-166000.0
U882550669,여성,56,경기 용인시,28일-3월-2021년 18시,서울 강남구,식품-가공식품,1개,5000.0
U445049180,남성,60,서울 영등포구,3일-4월-2021년 17시,서울 영등포구,의류잡화-여성용의류-SPA,1개,26000.0
U382309748,여성,56,서울 송파구,5일-8월-2021년 15시,경기 고양시,식품-가공식품,1개,34000.0
U489452675,여성,75,경기 성남시,18일-3월-2021년 16시,경기 성남시,식품-가공식품,4개,8000.0
U192448946,남성,66,경기 남양주시,13일-5월-2021년 13시,경기 구리시,의류잡화-아동용의류,2개,11000.0
U294668510,여성,71,서울 송파구,17일-10월-2021년 17시,서울 송파구,식품-가공식품,1개,11000.0
U269022906,여성,59,부산 해운대구,6일-6월-2021년 12시,부산 부산진구,가전제품-생활가전,1개,177000.0
U41895986,여성,61,서울 송파구,6일-2월-2021년 19시,서울 송파구,식품-가공식품,1개,6000.0
U909130632,여성,65,서울 송파구,4일-5월-2021년 15시,경기 성남시,,1개,107000.0
U335961952,여성,71,경기 성남시,22일-7월-2021년 16시,경기 성남시,의류잡화-여성용의류-SPA,1개,44000.0
U348592085,여성,55,경기 구리시,21일-3월-2021년 19시,경기 구리시,식품-가공식품,1개,4000.0
U302345873,여성,59,서울 노원구,26일-8월-2021년 16시,서울 노원구,명품-명품,-1개,-18000.0
U354739461,여성,55,경기 안양시,20일-4월-2021년 14시,경기 안양시,의류잡화-여성용의류-SPA,1개,9000.0
U451219408,여성,55,서울 노원구,21일-6월-2021년 13시,서울 노원구,,1개,9000.0
U40012235,여성,75,경기 고양시,3일-12월-2021년 14시,경기 고양시,식품-가공식품,-1개,-3000.0
U64089885,남성,55,서울 노원구,1일-6월-2021년 17시,서울 노원구,식품-음료,2개,2000.0
U231374882,여성,57,부산 사상구,11일-1월-2021년 16시,부산 부산진구,의류잡화-여성용의류-SPA,1개,18000.0
U808654096,여성,64,서울 동대문구,25일-12월-2021년 14시,서울 동대문구,의류잡화-아동용의류,1개,178000.0
U76342032,여성,65,경기 안양시,17일-1월-2021년 14시,경기 안양시,,-1개,-79000.0
U897439676,남성,63,서울 관악구,12일-9월-2021년 19시,서울 관악구,식품-가공식품,1개,1000.0
U589291608,여성,60,경기 안양시,27일-4월-2021년 14시,경기 안양시,식품-음료,1개,2000.0
U40012235,여성,75,경기 고양시,12일-8월-2021년 13시,경기 고양시,식품-가공식품,1개,6000.0
U761561936,남성,75,서울 강남구,25일-1월-2021년 13시,서울 강남구,식품-가공식품,1개,6000.0
U30438592,여성,55,부산 남구,9일-7월-2021년 11시,부산 해운대구,의류잡화-여성용의류-SPA,1개,17000.0
U898794625,여성,56,서울 송파구,6일-10월-2021년 13시,서울 송파구,식품-가공식품,1개,6000.0
U202665831,여성,70,경기 안산시,18일-12월-2021년 10시,경기 안양시,가전제품-생활가전,1개,231000.0
U307677989,여성,75,경기 성남시,19일-10월-2021년 12시,경기 성남시,식품-농산물,1개,2000.0
U961035519,여성,79,경기 성남시,17일-9월-2021년 14시,경기 성남시,식품-농산물,2개,11000.0
U171561937,여성,62,부산 사하구,18일-3월-2021년 11시,부산 중구,생활잡화-화장품,1개,42000.0
U405356356,여성,56,서울 동작구,15일-6월-2021년 18시,서울 영등포구,의류잡화-여성용의류-SPA,1개,11000.0
U348914311,여성,62,부산 서구,23일-6월-2021년 16시,부산 중구,의류잡화-여성용의류-정장류,-1개,-49000.0
U74995276,여성,55,서울 송파구,5일-5월-2021년 17시,서울 송파구,식품-가공식품,1개,3000.0
U753532124,여성,55,경기 안양시,3일-2월-2021년 15시,경기 안양시,의류잡화-남성용의류-캐주얼,1개,248000.0
U660020197,여성,72,서울 성북구,1일-9월-2021년 18시,서울 송파구,생활잡화-화장품,1개,
U491322361,여성,57,경기 부천시,6일-4월-2021년 13시,경기 부천시,식품-수산물,1개,
U813173612,남성,55,서울 광진구,11일-5월-2021년 16시,경기 이천시,레포츠-스포츠용품/의류,1개,43000.0
U643279402,여성,56,경기 성남시,29일-4월-2021년 11시,경기 성남시,식품-음료,1개,3000.0
U951827486,남성,55,서울 중구,18일-8월-2021년 19시,서울 중구,식품-농산물,1개,18000.0
U55439159,여성,55,경기 화성시,22일-9월-2021년 11시,경기 안양시,가전제품-주방가전,3개,45000.0
U609389506,남성,67,서울 용산구,4일-6월-2021년 15시,서울 중구,레포츠-스포츠용품/의류,1개,
U389207387,여성,59,서울 노원구,27일-1월-2021년 16시,서울 노원구,의류잡화-아동용의류,1개,53000.0
U539114554,남성,57,서울 강남구,14일-8월-2021년 18시,서울 강남구,,1개,8000.0
U576015642,여성,58,경기 안산시,1일-9월-2021년 12시,경기 안산시,가전제품-생활가전,2개,50000.0
U487943636,여성,58,경기 고양시,21일-9월-2021년 13시,경기 고양시,가전제품-PC/노트북/프린터/카메라,1개,97000.0
U424257199,여성,58,경기 고양시,27일-7월-2021년 19시,경기 고양시,생활잡화-화장품,1개,23000.0
U356229526,남성,59,경기 안산시,4일-9월-2021년 13시,경기 안산시,식품-가공식품,1개,2000.0
U293595778,여성,60,경기 동두천시,10일-5월-2021년 21시,경기 동두천시,가전제품-생활가전,1개,49000.0
U643279402,여성,56,경기 성남시,30일-1월-2021년 14시,경기 성남시,식품-농산물,1개,3000.0
U91019969,여성,56,서울 동대문구,22일-4월-2021년 13시,서울 동대문구,의류잡화-남성용의류-캐주얼,1개,294000.0
U824429588,여성,65,경기 성남시,19일-12월-2021년 15시,경기 안양시,의류잡화-여성용의류-고급의류,1개,586000.0
U560864916,남성,62,부산 부산진구,14일-10월-2021년 18시,부산 수영구,가전제품-주방가전,1개,1527000.0
U871907309,여성,57,경기 구리시,23일-5월-2021년 15시,경기 구리시,식품-수산물,1개,11000.0
U752732101,여성,58,부산 영도구,2일-12월-2021년 16시,부산 중구,의류잡화-남성용의류-정장류,1개,61000.0
U728260196,여성,56,부산 해운대구,4일-6월-2021년 18시,부산 해운대구,의류잡화-여성용의류-이너웨어,1개,95000.0
U154316077,여성,58,부산 수영구,3일-12월-2021년 14시,부산 해운대구,의류잡화-구두,1개,7000.0
U838914305,여성,57,경기 김포시,13일-4월-2021년 18시,서울 강서구,의류잡화-여성용의류-SPA,1개,44000.0
U448718487,여성,67,부산 부산진구,11일-11월-2021년 15시,부산 부산진구,,1개,5000.0
U20843976,여성,59,경기 고양시,3일-5월-2021년 15시,서울 영등포구,의류잡화-여성용의류-SPA,1개,
U872516012,여성,55,경기 의정부시,19일-10월-2021년 11시,경기 파주시,의류잡화-남성용의류-정장류,1개,180000.0
U902424208,남성,58,서울 성동구,16일-2월-2021년 19시,서울 중구,,1개,1464000.0
U400655811,여성,58,서울 강북구,29일-1월-2021년 17시,서울 강북구,생활잡화-생활용품,1개,1000.0
U542258084,여성,61,부산 연제구,22일-10월-2021년 18시,부산 동래구,의류잡화-여성용의류-SPA,1개,44000.0
U75329925,여성,56,부산 동래구,28일-2월-2021년 17시,부산 동래구,생활잡화-화장품,1개,46000.0
U98828260,여성,59,경기 고양시,21일-8월-2021년 17시,경기 고양시,가구-가구,1개,40000.0
U275661349,남성,55,부산 서구,16일-4월-2021년 15시,부산 중구,레포츠-스포츠용품/의류,1개,40000.0
U824269833,여성,60,서울 송파구,7일-6월-2021년 14시,서울 송파구,명품-명품,1개,424000.0
U141413457,여성,56,부산 영도구,31일-7월-2021년 18시,부산 중구,식품-가공식품,1개,9000.0
U276690067,여성,56,서울 동작구,10일-2월-2021년 16시,서울 관악구,식품-농산물,1개,3000.0
U545854597,여성,59,경기 과천시,19일-12월-2021년 16시,경기 안양시,레포츠-스포츠용품/의류,1개,122000.0
U909103832,여성,56,부산 해운대구,28일-12월-2021년 15시,부산 기장군,식품-가공식품,1개,6000.0
U989469599,남성,73,서울 강남구,24일-11월-2021년 15시,서울 강남구,식품-수산물,2개,9000.0
U984137367,여성,62,부산 해운대구,17일-1월-2021년 11시,부산 해운대구,가전제품-주방가전,1개,
U447422691,여성,55,경기 시흥시,22일-9월-2021년 14시,경기 부천시,식품-수산물,1개,3000.0
U573436207,여성,71,경기 고양시,19일-9월-2021년 13시,경기 고양시,의류잡화-여성용의류-SPA,1개,
U78086042,여성,59,경기 안양시,6일-4월-2021년 17시,경기 안양시,레포츠-스포츠용품/의류,1개,204000.0
U943516971,여성,67,경기 고양시,22일-5월-2021년 11시,경기 파주시,명품-명품,1개,159000.0
U991818469,여성,78,경기 의왕시,20일-1월-2021년 12시,경기 안양시,의류잡화-패션잡화,-1개,-27000.0
U5939076,남성,59,서울 동작구,27일-9월-2021년 18시,경기 성남시,의류잡화-여성용의류-SPA,1개,12000.0
U769445235,여성,55,서울 송파구,21일-7월-2021년 16시,서울 송파구,생활잡화-화장품,1개,63000.0
U220494115,여성,62,서울 서초구,29일-12월-2021년 19시,서울 송파구,식품-가공식품,1개,6000.0
U482880014,여성,57,경기 안양시,29일-3월-2021년 14시,경기 안양시,의류잡화-여성용의류-SPA,2개,9000.0
U369715380,여성,61,서울 강남구,8일-2월-2021년 15시,서울 강남구,식품-수산물,1개,22000.0
U410362886,남성,69,부산 영도구,26일-12월-2021년 17시,서울 영등포구,,1개,6000.0
U379207504,여성,55,경기 안양시,1일-6월-2021년 16시,경기 안양시,가전제품-주방가전,1개,20000.0
U220325762,여성,59,경기 안양시,4일-10월-2021년 12시,경기 안양시,레포츠-스포츠용품/의류,1개,132000.0
U784655847,남성,58,경기 성남시,24일-2월-2021년 18시,경기 성남시,의류잡화-여성용의류-SPA,2개,35000.0
U61880270,여성,55,부산 해운대구,9일-2월-2021년 18시,부산 해운대구,생활잡화-침구류,1개,156000.0
U231362870,남성,55,부산 영도구,27일-11월-2021년 13시,부산 중구,식품-음료,1개,142000.0
U177127913,남성,71,서울 동대문구,16일-8월-2021년 16시,서울 동대문구,가전제품-PC/노트북/프린터/카메라,1개,489000.0
U192448946,남성,66,경기 남양주시,29일-6월-2021년 14시,서울 동대문구,의류잡화-구두,1개,53000.0
U739881197,여성,68,서울 동작구,9일-8월-2021년 13시,서울 중구,가전제품-주방가전,1개,8000.0
U859787234,여성,56,경기 오산시,16일-11월-2021년 17시,경기 이천시,레포츠-스포츠용품/의류,1개,44000.0
U431389908,여성,55,서울 동대문구,21일-3월-2021년 13시,서울 강북구,생활잡화-화장품,1개,97000.0
U910514595,여성,65,서울 강남구,28일-2월-2021년 17시,서울 강남구,식품-가공식품,1개,5000.0
U948887839,여성,56,서울 송파구,1일-8월-2021년 19시,서울 송파구,의류잡화-구두,1개,132000.0
U447617015,남성,74,서울 노원구,20일-7월-2021년 17시,서울 동대문구,의류잡화-여성용의류-정장류,1개,44000.0
U507177081,여성,66,경기 고양시,21일-11월-2021년 19시,경기 고양시,가전제품-주방가전,1개,
U354739461,여성,55,경기 안양시,7일-12월-2021년 14시,경기 광명시,레포츠-골프용품/의류,1개,44000.0
U369117330,여성,55,부산 동구,7일-5월-2021년 19시,부산 중구,식품-음료,1개,1000.0
U348197478,남성,59,서울 강북구,11일-10월-2021년 11시,서울 노원구,식품-농산물,1개,6000.0
U597540586,여성,60,부산 영도구,16일-12월-2021년 12시,부산 영도구,가전제품-주방가전,1개,211000.0
U293365316,여성,55,경기 안양시,21일-10월-2021년 19시,경기 안양시,의류잡화-여성용의류-SPA,-1개,-382000.0
U461028637,남성,56,경기 안양시,11일-1월-2021년 16시,경기 안양시,의류잡화-여성용의류-SPA,1개,53000.0
U714183731,여성,57,서울 송파구,11일-8월-2021년 19시,서울 강남구,식품-축산물,1개,2000.0
U953625517,여성,63,서울 강남구,25일-9월-2021년 19시,서울 강남구,가전제품-TV/AV,1개,68000.0
U264302273,여성,60,경기 구리시,16일-7월-2021년 17시,경기 구리시,생활잡화-생활용품,1개,3000.0
U316605170,여성,57,서울 동대문구,2일-8월-2021년 14시,서울 동대문구,의류잡화-남성용의류-캐주얼,1개,53000.0
U893751652,남성,70,경기 남양주시,28일-9월-2021년 18시,경기 구리시,의류잡화-남성용의류-정장류,1개,70000.0
U693992751,여성,60,부산 기장군,1일-9월-2021년 15시,부산 해운대구,명품-명품,-1개,-288000.0
U747738831,여성,56,경기 남양주시,14일-1월-2021년 19시,경기 안양시,식품-음료,2개,5000.0
U887462263,여성,57,경기 김포시,28일-8월-2021년 15시,서울 강서구,생활잡화-침구류,1개,52000.0
U949947475,여성,60,서울 동작구,20일-12월-2021년 17시,서울 중구,생활잡화-침구류,1개,409000.0
U482880014,여성,57,경기 안양시,9일-4월-2021년 19시,경기 안양시,,-1개,-70000.0
U590432116,여성,58,서울 관악구,16일-11월-2021년 18시,경기 안양시,의류잡화-남성용의류-정장류,1개,120000.0
U753126675,남성,57,부산 사상구,25일-10월-2021년 16시,부산 부산진구,의류잡화-여성용의류-SPA,1개,230000.0
U88263783,남성,62,서울 송파구,6일-11월-2021년 16시,경기 성남시,의류잡화-여성용의류-SPA,1개,36000.0
U905778481,여성,67,서울 양천구,22일-12월-2021년 14시,서울 강서구,가전제품-휴대폰/태블릿,1개,113000.0
U332821686,여성,61,서울 송파구,2일-9월-2021년 16시,서울 송파구,가전제품-주방가전,1개,22000.0
U103867153,여성,57,부산 해운대구,14일-8월-2021년 19시,부산 부산진구,식품-축산물,1개,22000.0
U695364949,여성,60,경기 구리시,7일-6월-2021년 19시,경기 구리시,식품-수산물,1개,
U759337102,남성,55,경기 안양시,31일-10월-2021년 20시,경기 안양시,가전제품-주방가전,1개,106000.0
U67292818,여성,71,서울 중구,7일-8월-2021년 13시,서울 중구,,-1개,-52000.0
U840509129,여성,56,서울 광진구,27일-11월-2021년 11시,서울 강남구,의류잡화-여성용의류-SPA,-1개,-26000.0
U365640186,여성,62,서울 서초구,12일-3월-2021년 16시,서울 중구,,1개,63000.0
U997853190,여성,67,서울 강서구,28일-2월-2021년 14시,서울 영등포구,레포츠-골프용품/의류,-1개,-133000.0
U411606098,여성,65,경기 안산시,28일-11월-2021년 20시,경기 안양시,식품-가공식품,1개,
U381470802,여성,59,경기 안산시,15일-8월-2021년 13시,서울 중구,식품-건강식품,1개,26000.0
U218586735,여성,63,서울 송파구,29일-11월-2021년 17시,서울 송파구,의류잡화-구두,1개,170000.0
